"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Maas_out_0.5","DEM_0.5","LANDCVI_selected_0.5","MGVF_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","cells","MaasPrecip_0.5","MaasTemp_0.5","colls_per_cell"
"1306",14654,"Windy Hill","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1307",14654,"Windy Hill","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1308",14649,"Up-Up-The Creek 2 (Reworked)","Glasbius twitchelli","species","Glasbiidae","Glasbius","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1309",14617,"Second Level (Reworked)","Gypsonictops illuminatus","species","Gypsonictopidae","Gypsonictops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1310",14618,"Shiprock (Reworked)","Alphadon","genus","Alphadontidae","Alphadon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1311",14576,"Ken's Saddle","Mesodma thompsoni","species","Neoplagiaulacidae","Mesodma","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1312",14576,"Ken's Saddle","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1313",14649,"Up-Up-The Creek 2 (Reworked)","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1314",14653,"Wild Horse Basin","Brachychampsa","genus","Alligatoridae","Brachychampsa","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1315",14528,"Eagle High (Reworked)","Pediomys elegans","species","Pediomyidae","Pediomys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1316",14528,"Eagle High (Reworked)","Gypsonictops illuminatus","species","Gypsonictopidae","Gypsonictops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1317",14529,"Eagle Nest Channel 1 (Reworked)","Pediomys elegans","species","Pediomyidae","Pediomys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1318",14530,"Eagle Nest Channel 2 (Reworked)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1319",14531,"Eagle South (Reworked)","Turgidodon rhaister","species","Alphadontidae","Turgidodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1320",14649,"Up-Up-The Creek 2 (Reworked)","Pediomys elegans","species","Pediomyidae","Pediomys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1321",14559,"Gynnoskus","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1322",14580,"K-Mark Channel","Lisserpeton","genus","Scapherpetontidae","Lisserpeton","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1323",14580,"K-Mark Channel","Plastomenidae","unranked clade","Plastomenidae","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1324",14580,"K-Mark Channel","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1325",14580,"K-Mark Channel","Crocodylidae","family","Crocodylidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1326",13142,"Bug Creek Anthills","Pachycephalosauridae","family","Pachycephalosauridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1327",13142,"Bug Creek Anthills","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1328",13142,"Bug Creek Anthills","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1329",14654,"Windy Hill","Basilemys","genus","Nanhsiungchelyidae","Basilemys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1330",14580,"K-Mark Channel","Compsemys","genus","NO_FAMILY_SPECIFIED","Compsemys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1331",14580,"K-Mark Channel","Baenidae","family","Baenidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1332",14580,"K-Mark Channel","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1333",14556,"Grass Patch (Reworked)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1334",55354,"Jack's Bay 5, UCMP V-84186","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.39505718834698e-05,276.998199462891,70
"1335",14559,"Gynnoskus","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1336",14559,"Gynnoskus","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1337",14559,"Gynnoskus","Brachychampsa montana","species","Alligatoridae","Brachychampsa","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1338",14559,"Gynnoskus","Cryptodira","suborder","","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1339",14559,"Gynnoskus","Teiidae","family","Teiidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1340",14559,"Gynnoskus","Coeluridae","family","Coeluridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1341",14559,"Gynnoskus","Hadrosauridae","family","Hadrosauridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1342",14559,"Gynnoskus","Ceratopsidae","family","Ceratopsidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1343",14559,"Gynnoskus","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1344",14653,"Wild Horse Basin","Chelydridae","unranked clade","Chelydridae","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1345",14583,"Little Roundtop (Reworked)","Alphadon","genus","Alphadontidae","Alphadon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1346",14654,"Windy Hill","Crocodylidae","family","Crocodylidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1347",14562,"Harbicht Hill (Reworked)","Dromaeosauridae","family","Dromaeosauridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1348",14562,"Harbicht Hill (Reworked)","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1349",13142,"Bug Creek Anthills","Borealosuchus sternbergii","species","NO_FAMILY_SPECIFIED","Borealosuchus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1350",13142,"Bug Creek Anthills","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1351",14517,"Bug Creek West (Reworked)","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1352",14674,"Chris's Bonebed (CBB)","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1353",14623,"Tedrow Quarry C (Reworked)","Pediomyidae","unranked clade","Pediomyidae","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1354",14654,"Windy Hill","Champsosaurus natator","species","NO_FAMILY_SPECIFIED","Champsosaurus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1355",14653,"Wild Horse Basin","Urodela","family","Urodela","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1356",14653,"Wild Horse Basin","Sauria","suborder","","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1357",14653,"Wild Horse Basin","Crocodylidae","family","Crocodylidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1358",190699,"UCMP V84187 Jacks Ridge N 1","Helopanoplia distincta","species","Plastomenidae","Helopanoplia","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.39505718834698e-05,276.998199462891,70
"1359",14624,"Tedrow Quarry D (Reworked)","Saurornitholestinae","subfamily","Dromaeosauridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1360",14624,"Tedrow Quarry D (Reworked)","Aletridelphys florencae","species","Pediomyidae","Aletridelphys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1361",14624,"Tedrow Quarry D (Reworked)","Pediomys elegans","species","Pediomyidae","Pediomys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1362",14653,"Wild Horse Basin","Dinosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1363",14653,"Wild Horse Basin","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1364",14653,"Wild Horse Basin","Cimolomys gracilis","species","Cimolomyidae","Cimolomys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1365",14653,"Wild Horse Basin","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1366",14624,"Tedrow Quarry D (Reworked)","Nortedelphys jasoni","species","Herpetotheriidae","Nortedelphys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1367",14653,"Wild Horse Basin","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1368",14624,"Tedrow Quarry D (Reworked)","Alphadontidae","family","Alphadontidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1369",13142,"Bug Creek Anthills","Xantusiidae","family","Xantusiidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1370",14562,"Harbicht Hill (Reworked)","Gypsonictops","genus","Gypsonictopidae","Gypsonictops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1371",14654,"Windy Hill","Thescelosaurus","genus","Thescelosauridae","Thescelosaurus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1372",14654,"Windy Hill","Caudata","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1373",13142,"Bug Creek Anthills","Paraderma bogerti","species","NO_FAMILY_SPECIFIED","Paraderma","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1374",14654,"Windy Hill","Adocus","genus","Adocidae","Adocus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1375",14654,"Windy Hill","Reptilia","class","","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1376",14624,"Tedrow Quarry D (Reworked)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1377",14624,"Tedrow Quarry D (Reworked)","Gypsonictops illuminatus","species","Gypsonictopidae","Gypsonictops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1378",14627,"Three Buttes 1 (Reworked)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1379",14628,"Three Buttes 6 (Reworked)","Didelphodon vorax","species","Stagodontidae","Didelphodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1380",14629,"Three Buttes 7 (Reworked)","Zapsalis","genus","Dromaeosauridae","Zapsalis","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1381",14583,"Little Roundtop (Reworked)","Aletridelphys hatcheri","species","Pediomyidae","Aletridelphys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1382",14549,"Flat Creek 5","Pectinodon","genus","Troodontidae","Pectinodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.35833652166184e-05,277.109344482422,70
"1383",14549,"Flat Creek 5","Saurornitholestinae","subfamily","Dromaeosauridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.35833652166184e-05,277.109344482422,70
"1384",14654,"Windy Hill","Tyrannosauridae","family","Tyrannosauridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1385",13142,"Bug Creek Anthills","Parasaniwa wyomingensis","species","NO_FAMILY_SPECIFIED","Parasaniwa","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1386",13142,"Bug Creek Anthills","Orodromeus makelai","species","Thescelosauridae","Orodromeus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1387",47626,"Harbicht Hill South No. 2, UCMP V-73100","Pachycephalosaurus wyomingensis","species","Pachycephalosauridae","Pachycephalosaurus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.39791818583035e-05,276.506286621094,70
"1388",14572,"Jaw Breaker (Reworked)","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1389",14647,"Up-Up-The Creek 1A (Reworked)","Aletridelphys hatcheri","species","Pediomyidae","Aletridelphys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1390",14647,"Up-Up-The Creek 1A (Reworked)","Aletridelphys florencae","species","Pediomyidae","Aletridelphys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1391",13142,"Bug Creek Anthills","Coeluridae","family","Coeluridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1392",14517,"Bug Creek West (Reworked)","Cimolopteryx maxima","species","Cimolopterygidae","Cimolopteryx","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1393",14654,"Windy Hill","Plastomenus","genus","Plastomenidae","Plastomenus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1394",13142,"Bug Creek Anthills","Leptochamops denticulatus","species","Chamopsiidae","Leptochamops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1395",13142,"Bug Creek Anthills","Haptosphenus placodon","species","Chamopsiidae","Haptosphenus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1396",13142,"Bug Creek Anthills","Exostinus lancensis","species","Xenosauridae","Exostinus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1397",13142,"Bug Creek Anthills","Odaxosaurus piger","species","Anguidae","Odaxosaurus","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1398",13142,"Bug Creek Anthills","Cordylidae","family","Cordylidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1399",14649,"Up-Up-The Creek 2 (Reworked)","Alphadontidae","family","Alphadontidae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1400",13142,"Bug Creek Anthills","Eubaena cephalica","species","Baenidae","Eubaena","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.41412538141594e-05,276.920562744141,70
"1401",14580,"K-Mark Channel","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1402",47626,"Harbicht Hill South No. 2, UCMP V-73100","Multituberculata","order","","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.39791818583035e-05,276.506286621094,70
"1403",47626,"Harbicht Hill South No. 2, UCMP V-73100","Compsemys victa","species","NO_FAMILY_SPECIFIED","Compsemys","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.39791818583035e-05,276.506286621094,70
"1404",14624,"Tedrow Quarry D (Reworked)","Tyrannosauridae","family","Tyrannosauridae","","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1405",81042,"Coyote Basin Trike (UCMP V-99216)","Triceratops","genus","Ceratopsidae","Triceratops","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1406",14624,"Tedrow Quarry D (Reworked)","Batodon tenuis","species","Cimolestidae","Batodon","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1407",14650,"Up-Up-The Creek 3 (Reworked)","Pediomyidae","unranked clade","Pediomyidae","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1408",14580,"K-Mark Channel","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
"1409",14580,"K-Mark Channel","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Hell Creek","",8398,0.839999973773956,699.938049316406,8009.7109375,65,0.0745882540941238,25.8289260864258,6.78373432159424,8398,1.37659571919357e-05,277.056915283203,70
