479456,occ,,,47793,Saurornitholestes langstoni,species,54556,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Saurornitholestes,hydroxyapatite,compact or dense,,,"New Eggshell Site, RTMP BB 98",,"microvertebrate, NESS, DPP, Bonebed 98",-111.463036,50.750069,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.63,60.92,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,1,bottom to top,Dinosaur Park,0,bottom to top,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below. DPP-Brinkman section measurement = 1.0 m","BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,"BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479457,occ,,,47793,Theropoda,unranked clade,38513,Late Campanian,,83.5,70.6,Brinkman,1986,16643,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,"New Eggshell Site, RTMP BB 98",,"microvertebrate, NESS, DPP, Bonebed 98",-111.463036,50.750069,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.63,60.92,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,1,bottom to top,Dinosaur Park,0,bottom to top,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below. DPP-Brinkman section measurement = 1.0 m","BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,"BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479458,occ,,,47793,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,,hydroxyapatite,compact or dense,,,"New Eggshell Site, RTMP BB 98",,"microvertebrate, NESS, DPP, Bonebed 98",-111.463036,50.750069,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.63,60.92,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,1,bottom to top,Dinosaur Park,0,bottom to top,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below. DPP-Brinkman section measurement = 1.0 m","BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,"BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479459,occ,,,47793,Ceratopsidae,family,38851,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Ceratopsidae,,hydroxyapatite,compact or dense,,,"New Eggshell Site, RTMP BB 98",,"microvertebrate, NESS, DPP, Bonebed 98",-111.463036,50.750069,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.63,60.92,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,1,bottom to top,Dinosaur Park,0,bottom to top,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below. DPP-Brinkman section measurement = 1.0 m","BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,"BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479460,occ,,,47793,Ankylosauria,unranked clade,38816,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,,,,hydroxyapatite,compact or dense,,,"New Eggshell Site, RTMP BB 98",,"microvertebrate, NESS, DPP, Bonebed 98",-111.463036,50.750069,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.63,60.92,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,1,bottom to top,Dinosaur Park,0,bottom to top,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below. DPP-Brinkman section measurement = 1.0 m","BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,"BB 98 occurs within a laterally extensive (>100 m) 1.5-2.5 m thick, horizontally laminated, fine-to-medium-grained sandstone lithosome. Fossils were collected from a 50 cm thick unit of contorted, silty, fine-to-medium-grained sandstone with small lenses of mudstone as well as carbonaceous laminae. Microfossils have een collected exclusively from this lower unit.",sandstone,"planar lamination,fine,medium",,silty,,mudstone,lenticular,,carbonaceous,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479587,occ,,,47807,Saurornitholestes langstoni,species,54556,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Saurornitholestes,hydroxyapatite,compact or dense,,,"Bill's Site, RTMP BB 70",,"microvertebrate, DPP, Bonebed 70",-111.514679,50.767208,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990). NOTE: This is incorrectly listed as BB 71 in Brinkman (1990) but has been corrected here.",gp_mid,-65.68,60.95,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-10,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,"BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479588,occ,,,47807,Troodon formosus,species,54818,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Troodon,hydroxyapatite,compact or dense,,,"Bill's Site, RTMP BB 70",,"microvertebrate, DPP, Bonebed 70",-111.514679,50.767208,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990). NOTE: This is incorrectly listed as BB 71 in Brinkman (1990) but has been corrected here.",gp_mid,-65.68,60.95,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-10,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,"BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479589,occ,,,47807,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,,hydroxyapatite,compact or dense,,,"Bill's Site, RTMP BB 70",,"microvertebrate, DPP, Bonebed 70",-111.514679,50.767208,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990). NOTE: This is incorrectly listed as BB 71 in Brinkman (1990) but has been corrected here.",gp_mid,-65.68,60.95,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-10,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,"BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479590,occ,,,47807,Ceratopsidae,family,38851,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Ceratopsidae,,hydroxyapatite,compact or dense,,,"Bill's Site, RTMP BB 70",,"microvertebrate, DPP, Bonebed 70",-111.514679,50.767208,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990). NOTE: This is incorrectly listed as BB 71 in Brinkman (1990) but has been corrected here.",gp_mid,-65.68,60.95,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-10,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,"BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479591,occ,,,47807,Ankylosauria,unranked clade,38816,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,,,,hydroxyapatite,compact or dense,,,"Bill's Site, RTMP BB 70",,"microvertebrate, DPP, Bonebed 70",-111.514679,50.767208,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990). NOTE: This is incorrectly listed as BB 71 in Brinkman (1990) but has been corrected here.",gp_mid,-65.68,60.95,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-10,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,"BB 71 microfossils occur in a highly contorted, sandy siltstone sheet within an overall horizontally laminated, 2 m thick, fining-upward sedimentary sequence. Microfossils are concentrated in the lowermost 40 cm, in a sequence which consists of alternating fine-to-medium-grained sandstone laminae and coaly siltstone laminae.",sandstone,"planar lamination,fine,medium",,,Y,siltstone,planar lamination,,carbonaceous,Y,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479652,occ,,,47811,Saurornitholestes langstoni,species,54556,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Saurornitholestes,hydroxyapatite,compact or dense,,,"Matthew's Site, RTMP BB 121",,"microvertebrate, Bonebed 121, DPP",-111.506981,50.750423,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.68,60.93,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-7,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,"BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479653,occ,,,47811,Troodon formosus,species,54818,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Troodon,hydroxyapatite,compact or dense,,,"Matthew's Site, RTMP BB 121",,"microvertebrate, Bonebed 121, DPP",-111.506981,50.750423,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.68,60.93,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-7,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,"BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479654,occ,,,47811,Theropoda,unranked clade,38513,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,"Matthew's Site, RTMP BB 121",,"microvertebrate, Bonebed 121, DPP",-111.506981,50.750423,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.68,60.93,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-7,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,"BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479655,occ,,,47811,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,,hydroxyapatite,compact or dense,,,"Matthew's Site, RTMP BB 121",,"microvertebrate, Bonebed 121, DPP",-111.506981,50.750423,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.68,60.93,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-7,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,"BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
479656,occ,,,47811,Ankylosauria,unranked clade,38816,Late Campanian,,83.5,70.6,Brinkman,1990,5929,Chordata,Ornithischia,,,,hydroxyapatite,compact or dense,,,"Matthew's Site, RTMP BB 121",,"microvertebrate, Bonebed 121, DPP",-111.506981,50.750423,CA,Alberta,,stated in text,6,outcrop,"Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990).",gp_mid,-65.68,60.93,101,Dinosaur Park,Belly River,,Dinosaur Park,Belly River,,bed,,DPP-Brinkman,-7,bottom to top,,,,"Microvertebrate sites of Brinkman (1990) are ""...placed in stratigraphic sequence by reference to a disconformity located about sixty meters below the base of the Lethbridge Coal (Eberth, 1990). The stratigraphic position of each site is expressed in terms of meteres above or below the disconformity (Fig. 2, Brinkman, 1990)"" where positive numbers are above and negative below.","BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,"BB 121 occurs in a 1.5 m thick fining-upward unit of resistant, carbonaceous contorted, silty, very fine-to-fine-grained sandstone.",sandstone,"very fine,fine",,"silty,carbonaceous",,,,,,,crevasse splay,,"Splay deposits typically comprise stacked sequences of interlaminated sands and siltstones separated by erosional surfaces, thus indicating repeated flooding and aggradation.",Campanian,-,Campanian,"Campanian, Maastrichtian","Campanian, Maastrichtian"
